year,ge_eid,ge_week,ge_wday,ge_date,ge_time,home_te,away_te,score_home,score_away,fumbles_tot,rushing_yds,home,rushing_twopta,fumbles_lost,rushing_tds,receiving_rec,receiving_twopta,receiving_yds,rushing_att,rushing_lngtd,fumbles_yds,receiving_lng,pos,receiving_tds,bdate,ne,fumbles_trcv,rushing_twoptm,rushing_lng,te,passing_tds,points,5wavyds,5Wavatt,5Wavtd,5wanrec,5wavrecyds,5wkavrectd
2013,2013112402,12,Sun,41602,1:00 AM,DET,TB,21,24,,15,yes,0,,0,1,0,0,6,0,,0,RB,0,31628,J.Bell,,0,6,DET,,1.5,34.8,7,0.4,1.6,21.4,0
2013,2013112800,13,Thu,41606,12:30 PM,DET,GB,40,10,,94,yes,0,,1,3,0,34,19,1,,27,RB,0,31628,J.Bell,,0,19,DET,,18.8,32.8,6.8,0.4,1.6,19.8,0
2013,2013120805,14,Sun,41616,1:00 AM,PHI,DET,34,20,2,69,no,0,2,1,4,1,58,23,2,0,28,RB,0,31628,J.Bell,1,0,8,DET,,14.7,46.2,9.6,0.6,1.6,20.8,0
2013,2013121600,15,Mon,41624,8:40 AM,DET,BAL,16,18,,24,yes,0,,0,1,0,23,9,0,,23,RB,0,31628,J.Bell,,0,7,DET,,4.7,53.6,13.4,0.6,2.2,28,0
2013,2013122210,16,Sun,41630,4:05 AM,DET,NYG,20,23,,91,yes,0,,1,10,0,63,20,1,,14,RB,0,31628,J.Bell,,0,16,DET,,21.4,50.2,13.2,0.6,2.4,32.6,0
2013,2013122906,17,Sun,41637,1:00 AM,MIN,DET,14,13,1,31,no,0,0,0,4,0,25,8,0,0,11,RB,0,31628,J.Bell,1,0,9,DET,,3.6,58.6,15.4,0.6,3.8,35.6,0
2014,2014090800,1,Mon,41890,7:10 AM,DET,NYG,35,14,1,51,yes,0,0,1,1,0,5,15,3,0,5,RB,0,31628,J.Bell,1,0,12,DET,,9.6,61.8,15.8,0.6,4.4,40.6,0
2014,2014091401,2,Sun,41896,1:00 AM,CAR,DET,24,7,1,36,no,0,1,0,6,0,61,10,0,0,19,RB,0,31628,J.Bell,0,0,12,DET,,7.7,53.2,15,0.6,4,34.8,0
2014,2014092103,3,Sun,41903,1:00 AM,DET,GB,19,7,,33,yes,0,,0,,,,15,0,,,RB,,31628,J.Bell,,0,5,DET,,3.3,46.6,12.4,0.4,4.4,35.4,0
2014,2014092805,4,Sun,41910,1:00 AM,NYJ,DET,17,24,,32,no,0,,0,2,0,7,8,0,,9,RB,0,31628,J.Bell,,0,17,DET,,3.9,48.4,13.6,0.4,4.2,30.8,0
2014,2014101205,6,Sun,41924,1:00 AM,MIN,DET,3,17,,74,no,0,,1,2,0,23,18,1,,15,RB,0,31628,J.Bell,,0,13,DET,,15.7,36.6,11.2,0.2,2.6,19.6,0
2014,2014101903,7,Sun,41931,1:00 AM,DET,NO,24,23,,48,yes,0,,1,2,0,19,18,1,,13,RB,0,31628,J.Bell,,0,11,DET,,12.7,45.2,13.2,0.4,2.2,19.2,0
2014,2014102600,8,Sun,41938,9:30 AM,ATL,DET,21,22,0,39,no,0,0,0,2,0,22,14,0,0,11,RB,0,31628,J.Bell,1,0,9,DET,,6.1,44.6,13.8,0.4,2.4,22,0
2014,2014110902,10,Sun,41952,1:00 AM,DET,MIA,20,16,,44,yes,0,,0,2,0,37,10,0,,28,RB,0,31628,J.Bell,,0,16,DET,,8.1,45.2,14.6,0.4,1.6,14.2,0
2014,2014111610,11,Sun,41959,4:25 AM,ARI,DET,14,6,1,85,no,0,0,0,3,0,30,14,0,0,21,RB,0,31628,J.Bell,0,0,33,DET,,9.5,47.4,13.6,0.4,2,21.6,0
2014,2014112306,12,Sun,41966,1:00 AM,NE,DET,34,9,,48,no,0,,0,1,0,-2,19,0,,-2,RB,0,31628,J.Bell,,0,6,DET,,4.6,58,14.8,0.4,2.2,26.2,0
2014,2014112700,13,Thu,41970,12:30 PM,DET,CHI,34,17,,91,yes,0,,2,2,0,16,23,1,,10,RB,0,31628,J.Bell,,0,22,DET,,22.7,52.8,15,0.2,2,21.2,0
2014,2014120702,14,Sun,41980,1:00 AM,DET,TB,34,17,,83,yes,0,,1,5,0,50,18,1,,27,RB,1,31628,J.Bell,,0,57,DET,,25.3,61.4,16,0.4,2,20.6,0
2014,2014121405,15,Sun,41987,1:00 AM,DET,MIN,16,14,,62,yes,0,,0,4,0,41,15,0,,17,RB,0,31628,J.Bell,,0,15,DET,,10.3,70.2,16.8,0.6,2.6,26.2,0.2
2014,2014122101,16,Sun,41994,1:00 AM,CHI,DET,14,20,1,74,no,0,0,1,2,0,13,13,17,0,8,RB,0,31628,J.Bell,1,0,20,DET,,12.7,73.8,17.8,0.6,3,27,0.2
2014,2014122802,17,Sun,42001,1:00 AM,GB,DET,30,20,1,60,no,1,0,0,,,,13,0,0,,RB,,31628,J.Bell,1,0,18,DET,,4,71.6,17.6,0.8,2.8,23.6,0.2
2010,2010091906,2,Sun,40440,1:00 AM,DET,PHI,32,35,,78,yes,0,,2,9,0,154,17,14,,75,RB,1,32538,J.Best,,0,33,DET,,41.2,10,7,1,2.5,8,0
2010,2010092605,3,Sun,40447,1:00 AM,MIN,DET,24,10,,26,no,0,,0,2,0,13,7,0,,8,RB,0,32538,J.Best,,0,16,DET,,3.9,39,8.5,1,4.5,77,0.5
2010,2010100304,4,Sun,40454,1:00 AM,GB,DET,28,26,1,50,no,0,1,0,5,0,34,12,0,0,15,RB,0,32538,J.Best,0,0,10,DET,,6.4,13,3.5,0,1,6.5,0
2010,2010101004,5,Sun,40461,1:00 AM,DET,STL,44,6,,67,yes,0,,0,4,0,37,18,0,,22,RB,0,32538,J.Best,,0,12,DET,0,10.4,25,6,0,2.5,17,0
2010,2010101705,6,Sun,40468,1:00 AM,NYG,DET,28,20,,16,no,0,,0,6,0,31,12,0,,10,RB,0,32538,J.Best,,0,5,DET,,4.7,48.2,13.6,0.8,5,50.8,0.2
2010,2010103104,8,Sun,40482,1:00 AM,DET,WAS,37,25,,48,yes,0,,0,5,0,31,12,0,,11,RB,0,32538,J.Best,,0,20,DET,,7.9,47.4,13.2,0.4,5.2,53.8,0.2
2010,2010110700,9,Sun,40489,1:00 AM,DET,NYJ,20,23,0,48,yes,0,0,0,5,0,40,16,0,0,15,RB,0,32538,J.Best,1,0,17,DET,,8.8,41.4,12.2,0,4.4,29.2,0
2010,2010111406,10,Sun,40496,1:00 AM,BUF,DET,14,12,0,35,no,0,0,0,4,0,4,17,0,0,6,RB,0,32538,J.Best,1,0,9,DET,,3.9,45.8,14,0,5,34.6,0
2010,2010112105,11,Sun,40503,1:00 AM,DAL,DET,35,19,,2,no,0,,0,4,0,15,3,0,,13,RB,0,32538,J.Best,,0,2,DET,,1.7,42.8,15,0,4.8,28.6,0
2010,2010120505,13,Sun,40517,1:00 AM,DET,CHI,20,24,,65,yes,0,,0,1,0,32,9,0,,32,RB,0,32538,J.Best,,0,45,DET,,9.7,29.8,12,0,4.8,24.2,0
2010,2010121205,14,Sun,40524,1:00 AM,DET,GB,7,3,,38,yes,0,,0,1,0,4,13,0,,4,RB,0,32538,J.Best,,0,7,DET,,4.2,39.6,11.4,0,3.8,24.4,0
2010,2010121908,15,Sun,40531,1:00 AM,TB,DET,20,23,,12,no,0,,0,,,,6,0,,,RB,,32538,J.Best,,0,14,DET,,1.2,37.6,11.6,0,3,19,0
2010,2010122607,16,Sun,40538,1:00 AM,MIA,DET,27,34,,24,no,0,,0,1,0,53,6,0,,53,RB,1,32538,J.Best,,0,12,DET,,13.7,30.4,9.6,0,2,11,0
2010,2011010209,17,Sun,40180,1:00 AM,DET,MIN,20,13,,34,yes,0,,0,6,0,23,10,0,,9,RB,0,32538,J.Best,,0,9,DET,,5.7,28.2,7.4,0,1.4,20.8,0.2
2011,2011091106,1,Sun,40797,1:00 AM,TB,DET,20,27,,72,no,0,,0,4,0,42,21,0,,14,RB,0,32538,J.Best,,0,9,DET,,11.4,34.6,8.8,0,1.8,22.4,0.2
2011,2011091800,2,Sun,40804,1:00 AM,DET,KC,48,3,,57,yes,0,,1,6,0,66,16,1,,35,RB,1,32538,J.Best,,0,12,DET,,24.3,36,11.2,0,2.4,24.4,0.2
2011,2011092506,3,Sun,40811,1:00 AM,MIN,DET,23,26,0,14,no,0,0,0,5,0,74,12,0,0,60,RB,0,32538,J.Best,1,0,5,DET,,8.8,39.8,11.8,0.2,3.4,36.8,0.4
2011,2011100203,4,Sun,40818,1:00 AM,DAL,DET,30,34,,47,no,0,,0,2,0,23,11,0,,24,RB,0,32538,J.Best,,0,19,DET,,7,40.2,13,0.2,4.4,51.6,0.4
2011,2011101000,5,Mon,40826,8:30 AM,DET,CHI,24,13,,163,yes,0,,1,4,0,9,12,88,,3,RB,0,32538,J.Best,,0,88,DET,,23.2,44.8,14,0.2,4.6,45.6,0.2
2011,2011101604,6,Sun,40832,1:00 AM,DET,SF,19,25,,37,yes,0,,0,6,0,73,12,0,,32,RB,0,32538,J.Best,,0,13,DET,,11,70.6,14.4,0.4,4.2,42.8,0.2
2010,2010091903,2,Sun,40440,1:00 AM,CLE,KC,14,16,,49,no,0,,0,1,0,27,11,0,,27,RB,0,31773,J.Charles,,0,20,KC,,7.6,46,5.5,0.5,0.5,4,0
2010,2010092609,3,Sun,40447,1:00 AM,KC,SF,31,10,,97,yes,0,,0,3,0,57,12,0,,22,RB,0,31773,J.Charles,,0,24,KC,,15.4,24.5,5.5,0,0.5,13.5,0
2010,2010101002,5,Sun,40461,1:00 AM,IND,KC,19,9,1,87,no,0,1,0,3,0,14,16,0,0,6,RB,0,31773,J.Charles,0,0,14,KC,,8.1,48.5,6,0,1.5,28.5,0
2010,2010101704,6,Sun,40468,1:00 AM,HOU,KC,35,31,,93,no,0,,0,4,0,24,16,0,,23,RB,0,31773,J.Charles,,0,16,KC,,11.7,43.5,8,0,1.5,7,0
2010,2010102403,7,Sun,40475,1:00 AM,KC,JAC,42,20,,71,yes,0,,1,,,,15,4,,,RB,,31773,J.Charles,,0,18,KC,,13.1,83.6,13.2,0.2,2.4,26,0
2010,2010103103,8,Sun,40482,1:00 AM,KC,BUF,13,10,,177,yes,0,,0,4,0,61,22,0,,31,RB,0,31773,J.Charles,,0,32,KC,,23.8,79.4,14,0.2,2.2,24.4,0
2010,2010110710,9,Sun,40489,4:15 AM,OAK,KC,23,20,,53,no,0,,0,5,0,47,10,0,,14,RB,0,31773,J.Charles,,0,13,KC,,10,105,16.2,0.2,2.8,31.2,0
2010,2010111407,10,Sun,40496,4:05 AM,DEN,KC,49,29,1,41,no,0,0,0,5,0,80,14,0,0,24,RB,1,31773,J.Charles,1,0,7,KC,,16.1,96.2,15.8,0.2,3.2,29.2,0
2010,2010112109,11,Sun,40503,1:00 AM,KC,ARI,31,13,,88,yes,0,,0,4,0,38,12,0,,25,RB,0,31773,J.Charles,,0,39,KC,,12.6,87,15.4,0.2,3.6,42.4,0.2
2010,2010112808,12,Sun,40510,4:05 AM,SEA,KC,24,42,1,173,no,0,1,1,2,0,3,22,3,0,8,RB,0,31773,J.Charles,0,0,29,KC,,21.6,86,14.6,0.2,3.6,45.2,0.2
2010,2010120503,13,Sun,40517,1:00 AM,KC,DEN,10,6,0,116,yes,0,0,0,2,0,20,21,0,0,10,RB,0,31773,J.Charles,1,0,16,KC,,13.6,106.4,16,0.2,4,45.8,0.2
2010,2010121212,14,Sun,40524,4:15 AM,SD,KC,31,0,,40,no,0,,0,2,0,9,10,0,,5,RB,0,31773,J.Charles,,0,10,KC,,4.9,94.2,15.8,0.2,3.6,37.6,0.2
2010,2010121900,15,Sun,40531,1:00 AM,STL,KC,13,27,,126,no,0,,1,3,0,27,11,2,,14,RB,0,31773,J.Charles,,0,80,KC,,21.3,91.6,15.8,0.2,3,30,0.2
2010,2010122603,16,Sun,40538,1:00 AM,KC,TEN,34,14,0,77,yes,0,0,0,4,0,40,13,0,0,14,RB,2,31773,J.Charles,1,0,17,KC,,23.7,108.6,15.2,0.4,2.6,19.4,0
2010,2011010206,17,Sun,40180,1:00 AM,KC,OAK,10,31,,87,yes,0,,1,2,0,13,14,5,,8,RB,0,31773,J.Charles,,0,47,KC,,16,106.4,15.4,0.4,2.6,19.8,0.4
2011,2011091104,1,Sun,40797,1:00 AM,KC,BUF,7,41,1,56,yes,0,1,0,5,0,9,10,0,0,9,RB,1,31773,J.Charles,0,0,22,KC,,10.5,89.2,13.8,0.4,2.6,21.8,0.4
2011,2011091800,2,Sun,40804,1:00 AM,DET,KC,48,3,,27,no,0,,0,,,,2,0,,,RB,,31773,J.Charles,,0,24,KC,,2.7,77.2,11.6,0.4,3.2,19.6,0.6
2012,2012090908,1,Sun,41161,1:00 AM,KC,ATL,24,40,,87,yes,0,,0,,,,16,0,,,RB,,31773,J.Charles,,0,46,KC,,8.7,74.6,10,0.4,2.8,17.8,0.6
2012,2012091605,2,Sun,41168,1:00 AM,BUF,KC,35,17,,3,no,0,,0,3,0,19,6,0,,10,RB,0,31773,J.Charles,,0,8,KC,,2.2,66.8,11,0.2,2.2,12.4,0.6
2012,2012092305,3,Sun,41175,1:00 AM,NO,KC,24,27,,233,no,0,,1,6,0,55,33,91,,19,RB,0,31773,J.Charles,,0,91,KC,,34.8,52,9.6,0.2,2,8.2,0.2
2012,2012093002,4,Sun,41182,1:00 AM,KC,SD,20,37,2,92,yes,0,2,1,3,0,23,17,37,0,13,RB,1,31773,J.Charles,0,0,37,KC,,19.5,81.2,13.4,0.2,2.8,16.6,0.2
2012,2012100706,5,Sun,41189,1:00 AM,KC,BAL,6,9,1,140,yes,0,0,0,3,0,21,30,0,0,16,RB,0,31773,J.Charles,0,0,25,KC,,14.1,88.4,14.8,0.4,2.4,19.4,0.2
2012,2012101401,6,Sun,41196,1:00 AM,TB,KC,38,10,,40,no,0,,0,2,0,7,12,0,,8,RB,0,31773,J.Charles,,0,22,KC,,4.7,111,20.4,0.4,3,23.6,0.2
2012,2012102809,8,Sun,41210,4:05 AM,KC,OAK,16,26,,4,yes,0,,0,3,0,6,5,0,,5,RB,0,31773,J.Charles,,0,4,KC,,1,101.6,19.6,0.4,3.4,25,0.2
2012,2012110100,9,Thu,41214,8:20 AM,SD,KC,31,13,,39,no,0,,0,3,0,27,12,0,,22,RB,0,31773,J.Charles,,0,15,KC,,6.6,101.8,19.4,0.4,3.4,22.4,0.2
2012,2012111200,10,Mon,41225,8:30 AM,PIT,KC,16,13,,100,no,0,,1,,,,23,12,,,RB,,31773,J.Charles,,0,12,KC,,16,63,15.2,0.2,2.8,16.8,0.2
2012,2012111808,11,Sun,41231,1:00 AM,KC,CIN,6,28,,87,yes,0,,0,4,0,31,17,0,,16,RB,0,31773,J.Charles,,0,17,KC,,11.8,64.6,16.4,0.2,2.2,12.2,0
2012,2012112504,12,Sun,41238,1:00 AM,KC,DEN,9,17,1,107,yes,0,0,0,,,,23,0,0,,RB,,31773,J.Charles,0,0,15,KC,,8.7,54,13.8,0.2,2.4,14.2,0
2012,2012120204,13,Sun,41245,1:00 AM,KC,CAR,27,21,,127,yes,0,,0,4,0,11,27,0,,6,RB,0,31773,J.Charles,,0,16,KC,,13.8,67.4,16,0.2,2,12.8,0
2012,2012120901,14,Sun,41252,1:00 AM,CLE,KC,30,7,,165,no,0,,1,1,0,0,18,80,,0,RB,0,31773,J.Charles,,0,80,KC,,22.5,92,20.4,0.2,2.2,13.8,0
2012,2012121612,15,Sun,41259,4:25 AM,OAK,KC,15,0,,10,no,0,,0,3,0,18,9,0,,11,RB,0,31773,J.Charles,,0,5,KC,,2.8,117.2,21.6,0.4,1.8,8.4,0
2012,2012122305,16,Sun,41266,1:00 AM,KC,IND,13,20,1,226,yes,0,1,1,1,0,4,22,86,0,4,RB,0,31773,J.Charles,0,0,86,KC,,27,99.2,18.8,0.2,2.4,12,0
2012,2012123012,17,Sun,41273,4:25 AM,DEN,KC,38,3,,53,no,0,,0,1,0,14,14,0,,14,RB,0,31773,J.Charles,,0,13,KC,,6.7,127,19.8,0.4,1.8,6.6,0
2013,2013090806,1,Sun,41525,1:00 AM,JAC,KC,2,28,,77,no,0,,1,3,0,23,16,2,,15,RB,0,31773,J.Charles,,0,18,KC,,16,116.2,18,0.4,2,9.4,0
2013,2013091507,2,Sun,41532,1:00 AM,KC,DAL,17,16,,55,yes,0,,0,8,0,48,16,0,,18,RB,1,31773,J.Charles,,0,16,KC,,16.3,106.2,15.8,0.6,1.8,11.8,0
2013,2013091900,3,Thu,41536,8:25 AM,PHI,KC,16,26,,92,no,0,,1,7,0,80,20,3,,21,RB,0,31773,J.Charles,,0,18,KC,,23.2,84.2,15.4,0.4,3.2,21.4,0.2
2013,2013092905,4,Sun,41546,1:00 AM,KC,NYG,31,7,,65,yes,0,,0,5,0,62,18,0,,31,RB,1,31773,J.Charles,,0,24,KC,,18.7,100.6,17.6,0.6,4,33.8,0.2
2013,2013100607,5,Sun,41553,1:00 AM,TEN,KC,17,26,1,108,no,0,1,1,5,0,37,22,1,0,11,RB,0,31773,J.Charles,0,0,19,KC,,18.5,68.4,16.8,0.4,4.8,45.4,0.4
2013,2013101304,6,Sun,41560,1:00 AM,KC,OAK,24,7,1,78,yes,0,0,2,5,0,50,22,7,0,24,RB,0,31773,J.Charles,0,0,11,KC,,22.8,79.4,18.4,0.6,5.6,50,0.4
2013,2013102005,7,Sun,41567,4:25 AM,KC,HOU,17,16,1,86,yes,0,1,1,3,0,37,21,1,0,21,RB,0,31773,J.Charles,0,0,18,KC,,16.3,79.6,19.6,0.8,6,55.4,0.4
2013,2013102702,8,Sun,41574,1:00 AM,KC,CLE,23,17,,74,yes,0,,0,5,0,46,18,0,,24,RB,0,31773,J.Charles,,0,17,KC,,12,85.8,20.6,1,5,53.2,0.2
2013,2013110300,9,Sun,41581,1:00 AM,BUF,KC,13,23,,90,no,0,,0,6,0,6,17,0,,6,RB,0,31773,J.Charles,,0,12,KC,,9.6,82.2,20.2,0.8,4.6,46.4,0.2
2013,2013111709,11,Sun,41595,8:30 AM,DEN,KC,27,17,,78,no,0,,0,2,0,-6,16,0,,-1,RB,0,31773,J.Charles,,0,35,KC,,7.2,87.2,20,0.8,4.8,35.2,0
2013,2013112405,12,Sun,41602,1:00 AM,KC,SD,38,41,,115,yes,0,,2,4,0,42,14,7,,19,RB,0,31773,J.Charles,,0,46,KC,,27.7,81.2,18.8,0.6,4.2,26.6,0
2013,2013120103,13,Sun,41609,4:25 AM,KC,DEN,28,35,1,93,yes,0,0,1,2,0,27,19,1,0,16,RB,0,31773,J.Charles,0,0,15,KC,,16,88.6,17.2,0.6,4,25,0
2013,2013120808,14,Sun,41616,1:00 AM,WAS,KC,10,45,,151,no,0,,1,2,0,8,19,2,,5,RB,1,31773,J.Charles,,0,35,KC,,27.9,90,16.8,0.6,3.8,23,0
2013,2013121511,15,Sun,41623,4:05 AM,OAK,KC,31,56,,20,no,0,,1,8,0,195,8,1,,71,RB,4,31773,J.Charles,,0,8,KC,,51.5,105.4,17,0.8,3.2,15.4,0.2
2013,2013122205,16,Sun,41630,1:00 AM,KC,IND,7,23,0,106,yes,0,0,1,5,0,38,13,31,0,15,RB,0,31773,J.Charles,1,0,31,KC,,20.4,91.4,15.2,1,3.6,53.2,1
2014,2014090704,1,Sun,41889,1:00 AM,KC,TEN,10,26,,19,yes,0,,0,4,0,15,7,0,,14,RB,0,31773,J.Charles,,0,6,KC,,3.4,97,14.6,1.2,4.2,62,1
2014,2014091410,2,Sun,41896,4:25 AM,DEN,KC,24,17,,4,no,0,,0,1,0,8,2,0,,8,RB,0,31773,J.Charles,,0,2,KC,,1.2,77.8,13.2,0.8,4.2,56.6,1
2014,2014092900,4,Mon,41911,8:30 AM,KC,NE,41,14,,92,yes,0,,1,3,0,16,18,2,,8,RB,2,31773,J.Charles,,0,17,KC,,28.8,60,9.8,0.6,4,52.8,1
2014,2014100511,5,Sun,41917,4:25 AM,SF,KC,22,17,1,80,no,0,0,0,1,0,4,15,0,0,4,RB,0,31773,J.Charles,1,0,26,KC,,6.4,48.2,9.6,0.6,4.2,54.4,1.2
2014,2014101909,7,Sun,41931,4:05 AM,SD,KC,20,23,,95,no,0,,1,2,0,12,22,16,,8,RB,0,31773,J.Charles,,0,16,KC,,16.7,60.2,11,0.4,2.8,16.2,0.4
2014,2014102604,8,Sun,41938,1:00 AM,KC,STL,34,7,,73,yes,0,,2,4,0,44,13,36,,30,RB,0,31773,J.Charles,,0,36,KC,,23.7,58,12.8,0.4,2.2,11,0.4
2014,2014110204,9,Sun,41945,1:00 AM,KC,NYJ,24,10,,78,yes,0,,1,2,0,10,20,1,,12,RB,0,31773,J.Charles,,0,11,KC,,14.8,68.8,14,0.8,2.2,16.8,0.4
2014,2014110901,10,Sun,41952,1:00 AM,BUF,KC,13,17,,98,no,0,,1,3,0,20,15,39,,12,RB,0,31773,J.Charles,,0,39,KC,,17.8,83.6,17.6,1,2.4,17.2,0.4
2014,2014111604,11,Sun,41959,1:00 AM,KC,SEA,24,20,1,159,yes,0,1,2,2,0,19,20,16,0,13,RB,0,31773,J.Charles,0,0,47,KC,,27.8,84.8,17,1,2.4,18,0
2014,2014112000,12,Thu,41963,8:25 AM,OAK,KC,24,20,1,80,no,0,0,0,4,0,42,19,0,0,30,RB,1,31773,J.Charles,0,0,11,KC,,16.2,100.6,18,1.4,2.6,21,0
2014,2014113011,13,Sun,41973,8:30 AM,KC,DEN,16,29,,35,yes,0,,0,4,0,24,10,0,,12,RB,1,31773,J.Charles,,0,11,KC,,11.9,97.6,17.4,1.2,3,27,0.2
2014,2014120709,14,Sun,41980,4:05 AM,ARI,KC,17,14,,91,no,0,,1,2,0,20,10,63,,18,RB,1,31773,J.Charles,,0,63,KC,,23.1,90,16.8,0.8,3,23,0.4
2014,2014121407,15,Sun,41987,1:00 AM,KC,OAK,31,13,,52,yes,0,,0,1,0,1,12,0,,1,RB,0,31773,J.Charles,,0,15,KC,,5.3,92.6,14.8,0.8,3,25,0.6
2014,2014122106,16,Sun,41994,1:00 AM,PIT,KC,20,12,1,29,no,0,1,0,5,0,48,9,0,0,16,RB,0,31773,J.Charles,0,0,10,KC,,5.7,83.4,14.2,0.6,2.6,21.2,0.6
2014,2014122804,17,Sun,42001,1:00 AM,KC,SD,19,7,,54,yes,0,,0,2,0,8,13,0,,5,RB,0,31773,J.Charles,,0,12,KC,,6.2,57.4,12,0.2,3.2,27,0.6
2013,2013093000,4,Mon,41547,8:40 AM,NO,MIA,38,17,,,yes,,,,1,0,6,,,,6,RB,0,31474,J.Collins,,,,NO,,0.6,0,0,0,0.5,2.5,0
2013,2013100600,5,Sun,41553,1:00 AM,CHI,NO,18,26,,11,no,0,,0,4,0,17,3,0,,8,RB,0,31474,J.Collins,,0,5,NO,,2.8,0,0,0,0.5,3,0
2013,2013101310,6,Sun,41560,4:25 AM,NE,NO,30,27,,1,no,0,,0,1,0,3,1,0,,3,RB,0,31474,J.Collins,,0,1,NO,,0.4,5.5,1.5,0,2,8.5,0
2013,2013102704,8,Sun,41574,1:00 AM,NO,BUF,35,17,,,yes,,,,1,0,8,,,,8,RB,0,31474,J.Collins,,,,NO,,0.8,0.5,0.5,0,0.5,1.5,0
2013,2013110303,9,Sun,41581,1:00 AM,NYJ,NO,26,20,,7,no,0,,0,,,,1,0,,,RB,,31474,J.Collins,,0,7,NO,,0.7,2.4,0.8,0,1.6,7.8,0
2013,2013111710,11,Sun,41595,4:25 AM,NO,SF,23,20,,3,yes,0,,1,1,0,3,2,1,,3,RB,0,31474,J.Collins,,0,2,NO,,6.6,3.8,1,0,1.4,6.8,0
2013,2013112100,12,Thu,41599,8:25 AM,ATL,NO,13,17,,0,no,0,,0,,,,1,0,,,RB,,31474,J.Collins,,0,0,NO,,0,4.4,1.4,0.2,1.4,6.2,0
2013,2013120200,13,Mon,41610,8:40 AM,SEA,NO,34,7,,12,no,0,,0,1,0,3,1,0,,3,RB,0,31474,J.Collins,,0,12,NO,,1.5,2.2,1,0.2,0.6,2.8,0
2013,2013120804,14,Sun,41616,8:30 AM,NO,CAR,31,13,0,0,yes,0,0,0,1,0,4,1,0,0,4,RB,0,31474,J.Collins,1,0,0,NO,,0.4,4.4,1,0.2,0.6,2.8,0
2013,2013122201,16,Sun,41630,1:00 AM,CAR,NO,17,13,,8,no,0,,0,2,0,3,3,0,,5,RB,0,31474,J.Collins,,0,3,NO,,1.1,4.4,1.2,0.2,0.6,2,0
2013,2013122908,17,Sun,41637,4:25 AM,NO,TB,42,17,,3,yes,0,,0,1,0,2,2,0,,2,RB,0,31474,J.Collins,,0,2,NO,,0.5,4.6,1.6,0.2,1,2.6,0
2014,2014091401,2,Sun,41896,1:00 AM,CAR,DET,24,7,0,,no,,0,,2,0,3,,,0,2,RB,1,31474,J.Collins,1,,,DET,,6.3,4.6,1.6,0,1,2.4,0
2014,2014092103,3,Sun,41903,1:00 AM,DET,GB,19,7,,2,yes,0,,0,,,,1,0,,,RB,,31474,J.Collins,,0,2,DET,,0.2,4.6,1.4,0,1.4,3,0.2
2014,2014101205,6,Sun,41924,1:00 AM,MIN,DET,3,17,,3,no,0,,0,,,,1,0,,,RB,,31474,J.Collins,,0,3,DET,,0.3,2.6,1.4,0,1.2,2.4,0.2
2014,2014102600,8,Sun,41938,9:30 AM,ATL,DET,21,22,,5,no,0,,0,,,,2,0,,,RB,,31474,J.Collins,,0,3,DET,,0.5,3.2,1.4,0,1,1.6,0.2
2014,2014110902,10,Sun,41952,1:00 AM,DET,MIA,20,16,,,yes,,,,2,0,30,,,,24,RB,0,31474,J.Collins,,,,DET,,3,2.6,1.2,0,0.6,1,0.2
2014,2014111610,11,Sun,41959,4:25 AM,ARI,DET,14,6,,3,no,0,,0,,,,2,0,,,RB,,31474,J.Collins,,0,3,DET,,0.3,2,0.8,0,0.8,6.6,0.2
2014,2014122101,16,Sun,41994,1:00 AM,CHI,DET,14,20,,3,no,0,,0,,,,1,0,,,RB,,31474,J.Collins,,0,3,DET,,0.3,2.6,1.2,0,0.4,6,0
2014,2014122802,17,Sun,42001,1:00 AM,GB,DET,30,20,,3,no,0,,0,1,0,6,1,0,,6,RB,0,31474,J.Collins,,0,3,DET,,0.9,2.8,1.2,0,0.4,6,0
2010,2010101100,5,Mon,40462,8:30 AM,NYJ,MIN,29,20,,,yes,,,,1,0,7,,,,7,RB,0,31936,J.Conner,,,,NYJ,,0.7,0,0,0,0.5,1,0
2010,2010110700,9,Sun,40489,1:00 AM,DET,NYJ,20,23,0,,no,,0,,,,,,,0,,RB,,31936,J.Conner,1,,,NYJ,,0,0,0,0,0.5,3.5,0
2010,2010120600,13,Mon,40518,8:30 AM,NE,NYJ,45,3,,,no,,,,,,,,,,,RB,,31936,J.Conner,,,,NYJ,,0,0,0,0,0,0,0
2010,2011010201,17,Sun,40180,1:00 AM,NYJ,BUF,38,7,,44,yes,0,,1,,,,8,16,,,RB,,31936,J.Conner,,0,16,NYJ,,10.4,0,0,0,0,0,0
2011,2011091803,2,Sun,40804,1:00 AM,NYJ,JAC,32,3,,,yes,,,,1,0,9,,,,9,RB,0,31936,J.Conner,,,,NYJ,,0.9,8.8,1.6,0.2,0.4,1.8,0
2011,2011092508,3,Sun,40811,4:05 AM,OAK,NYJ,34,24,,3,no,0,,0,,,,1,0,,,RB,,31936,J.Conner,,0,3,NYJ,,0.3,8.8,1.6,0.2,0.4,3.2,0
2011,2011100214,4,Sun,40818,8:20 AM,BAL,NYJ,34,17,,15,no,0,,0,,,,3,0,,,RB,,31936,J.Conner,,0,13,NYJ,,1.5,9.4,1.8,0.2,0.2,1.8,0
